ID,Month,DayofMonth,DayOfWeek,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,TotalDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1200,1,3,4,1511,N263WN,81,90,64,75,RNO,PDX,444,11,6,0,0,0,0,33
1201,1,3,4,2360,N618WN,83,90,70,45,RNO,PDX,444,4,9,10,0,0,0,9
1202,1,3,4,796,N428WN,100,100,83,106,RNO,PHX,601,5,12,21,0,0,0,32
1203,1,3,4,1006,N628SW,97,100,86,27,RNO,PHX,601,4,7,,,,,
1204,1,3,4,1231,N684WN,93,100,83,21,RNO,PHX,601,4,6,,,,,
1205,1,3,4,3513,N686SW,89,110,77,71,RNO,SAN,488,2,10,13,0,0,0,12
1206,1,3,4,3835,N610WN,96,110,85,52,RNO,SEA,564,4,7,9,0,0,0,10
1207,1,3,4,298,N450WN,72,60,55,64,RNO,SJC,188,6,11,7,0,12,0,19
1208,1,3,4,1002,N745SW,69,60,57,21,RNO,SJC,188,3,9,4,0,9,0,2
1209,1,3,4,1276,N265WN,59,60,46,101,RNO,SJC,188,5,8,7,0,0,0,43
1210,1,3,4,2969,N642WN,72,80,61,54,RNO,SLC,422,3,8,10,0,0,0,13
1211,1,3,4,1830,N390SW,146,140,128,66,RSW,BWI,919,6,12,11,0,6,0,19
1212,1,3,4,3047,N355SW,141,140,131,49,RSW,BWI,919,3,7,9,0,1,0,15
1213,1,3,4,3485,N707SA,154,160,144,24,RSW,ISP,1101,4,6,,,,,
1214,1,3,4,630,N786SW,40,50,28,20,RSW,MCO,133,7,5,,,,,
1215,1,3,4,3587,N374SW,200,175,161,293,RSW,MDW,1105,33,6,2,0,25,0,132
1216,1,3,4,294,N398SW,90,100,76,68,SAN,ABQ,628,6,8,11,0,0,0,18
1217,1,3,4,1255,N361SW,83,100,72,61,SAN,ABQ,628,4,7,2,0,0,0,20
1218,1,3,4,2529,N453WN,145,160,133,49,SAN,AUS,1164,5,7,9,0,0,0,8
1219,1,3,4,179,N226WN,209,220,197,43,SAN,BNA,1751,4,8,8,0,0,0,8
1220,1,3,4,505,N762SW,282,285,265,11,SAN,BWI,2295,4,13,,,,,
1221,1,3,4,1156,N630WN,93,100,79,153,SAN,ELP,636,4,10,1,0,0,0,72
1222,1,3,4,588,N240WN,168,175,150,7,SAN,HOU,1312,6,12,,,,,
1223,1,3,4,156,N466WN,64,70,49,92,SAN,LAS,258,6,9,4,0,0,0,39
1224,1,3,4,213,N302SW,74,70,53,26,SAN,LAS,258,11,10,1,0,4,0,10
1225,1,3,4,415,N395SW,64,70,52,192,SAN,LAS,258,5,7,90,0,0,0,3
1226,1,3,4,719,N414WN,66,70,48,66,SAN,LAS,258,6,12,1,0,0,0,30
1227,1,3,4,802,N902WN,64,70,51,30,SAN,LAS,258,4,9,,,,,
1228,1,3,4,2273,N692SW,61,70,48,127,SAN,LAS,258,3,10,3,0,0,0,56
1229,1,3,4,2450,N405WN,62,70,49,158,SAN,LAS,258,4,9,0,0,10,0,65
1230,1,3,4,2816,N754SW,60,70,48,110,SAN,LAS,258,5,7,0,0,0,0,50
1231,1,3,4,3835,N610WN,76,75,53,23,SAN,LAS,258,3,20,,,,,
1232,1,3,4,283,N213WN,181,185,157,102,SAN,MCI,1333,4,20,0,0,13,0,36
1233,1,3,4,318,N474WN,167,180,150,71,SAN,MCI,1333,3,14,0,0,0,0,29
1234,1,3,4,378,N726SW,220,230,202,4,SAN,MDW,1728,8,10,,,,,
1235,1,3,4,3065,N750SA,207,225,191,120,SAN,MDW,1728,9,7,5,0,0,0,46
1236,1,3,4,3510,N298WN,223,235,199,0,SAN,MDW,1728,16,8,,,,,
1237,1,3,4,3662,N492WN,206,230,189,316,SAN,MDW,1728,6,11,3,0,0,0,143
1238,1,3,4,78,N473WN,90,85,76,77,SAN,OAK,446,4,10,9,0,5,0,27
1239,1,3,4,644,N423WN,114,90,80,124,SAN,OAK,446,5,29,0,0,27,0,47
1240,1,3,4,687,N663SW,87,90,73,25,SAN,OAK,446,4,10,,,,,
1241,1,3,4,783,N306SW,96,90,77,48,SAN,OAK,446,3,16,12,0,6,0,9
1242,1,3,4,1071,N315SW,92,85,78,53,SAN,OAK,446,10,4,3,0,7,0,20
1243,1,3,4,1112,N795SW,89,85,78,36,SAN,OAK,446,3,8,16,0,4,0,0
1244,1,3,4,1172,N221WN,96,90,80,32,SAN,OAK,446,4,12,3,0,6,0,10
1245,1,3,4,1179,N384SW,122,85,78,49,SAN,OAK,446,34,10,0,0,37,0,6
1246,1,3,4,1599,N207WN,97,90,74,63,SAN,OAK,446,4,19,24,0,7,0,4
1247,1,3,4,2971,N795SW,105,90,78,87,SAN,OAK,446,14,13,0,0,18,0,33
1248,1,3,4,3503,N633SW,88,90,74,10,SAN,OAK,446,4,10,,,,,
1249,1,3,4,3679,N434WN,89,90,74,45,SAN,OAK,446,3,12,8,0,0,0,14
1250,1,3,4,114,N343SW,63,70,51,15,SAN,PHX,304,5,7,,,,,
1251,1,3,4,316,N797MX,60,70,46,194,SAN,PHX,304,4,10,0,0,0,0,92
1252,1,3,4,410,N327SW,68,70,48,44,SAN,PHX,304,5,15,0,0,0,0,21
1253,1,3,4,943,N609SW,61,65,45,18,SAN,PHX,304,5,11,,,,,
1254,1,3,4,1022,N655WN,66,70,44,42,SAN,PHX,304,3,19,9,0,0,0,10
1255,1,3,4,1684,N429WN,55,70,43,93,SAN,PHX,304,5,7,0,0,0,0,39
1256,1,3,4,2268,N607SW,78,75,52,237,SAN,PHX,304,9,17,11,0,3,0,106
1257,1,3,4,2703,N734SA,59,70,44,27,SAN,PHX,304,6,9,,,,,
1258,1,3,4,3669,N615SW,61,70,46,45,SAN,PHX,304,6,9,0,0,0,0,18
1259,1,3,4,530,N229WN,75,100,65,-9,SAN,RNO,488,4,6,,,,,
1260,1,3,4,1511,N263WN,79,100,66,111,SAN,RNO,488,4,9,5,0,0,0,40
1261,1,3,4,123,N287WN,98,100,85,310,SAN,SFO,447,3,10,0,0,137,0,17
1262,1,3,4,381,N398SW,102,100,85,106,SAN,SFO,447,5,12,0,0,2,0,52
1263,1,3,4,458,N203WN,89,100,75,147,SAN,SFO,447,3,11,0,0,51,0,17
1264,1,3,4,585,N245WN,86,100,71,84,SAN,SFO,447,4,11,0,0,23,0,12
1265,1,3,4,1597,N429WN,107,100,78,63,SAN,SFO,447,21,8,0,0,12,0,23
1266,1,3,4,1855,N797MX,83,100,74,211,SAN,SFO,447,3,6,0,0,96,0,1
1267,1,3,4,3839,N421LV,95,100,81,227,SAN,SFO,447,5,9,0,0,50,0,61
1268,1,3,4,392,N773SA,72,80,60,8,SAN,SJC,417,4,8,,,,,
1269,1,3,4,635,N729SW,96,85,65,113,SAN,SJC,417,11,20,7,0,11,0,44
1270,1,3,4,1188,N254WN,81,80,62,55,SAN,SJC,417,9,10,0,0,1,0,27
1271,1,3,4,1209,N653SW,77,80,63,31,SAN,SJC,417,3,11,,,,,
1272,1,3,4,1482,N391SW,78,80,66,132,SAN,SJC,417,6,6,6,0,0,0,59
1273,1,3,4,1600,N769SW,75,80,64,231,SAN,SJC,417,4,7,0,0,0,0,113
1274,1,3,4,2965,N359SW,80,80,63,32,SAN,SJC,417,4,13,0,0,0,0,16
1275,1,3,4,66,N606SW,83,95,68,2,SAN,SMF,480,4,11,,,,,
1276,1,3,4,72,N633SW,88,95,72,21,SAN,SMF,480,6,10,,,,,
1277,1,3,4,299,N718SW,108,90,75,126,SAN,SMF,480,6,27,0,0,18,0,54
1278,1,3,4,372,N270WN,88,90,71,30,SAN,SMF,480,4,13,,,,,
1279,1,3,4,574,N314SW,84,95,70,167,SAN,SMF,480,3,11,0,0,0,0,78
1280,1,3,4,1010,N744SW,90,95,71,37,SAN,SMF,480,5,14,2,0,0,0,14
1281,1,3,4,1069,N630WN,,95,,7,SAN,SMF,480,,12,,,,,
1282,1,3,4,1320,N456WN,82,90,70,88,SAN,SMF,480,4,8,1,0,0,0,39
1283,1,3,4,2298,N338SW,87,95,68,12,SAN,SMF,480,3,16,,,,,
1284,1,3,4,3600,N686SW,84,95,71,47,SAN,SMF,480,5,8,2,0,0,0,16
1285,1,3,4,3673,N729SW,91,95,71,96,SAN,SMF,480,5,15,46,0,0,0,0
1286,1,3,4,98,N384SW,63,70,52,53,SAN,TUS,367,3,8,0,0,0,0,23
1287,1,3,4,580,N301SW,61,70,51,55,SAN,TUS,367,3,7,2,0,0,0,21
1288,1,3,4,2113,N350SW,126,125,107,15,SAT,BNA,822,6,13,,,,,
1289,1,3,4,3419,N796SW,189,185,174,26,SAT,BWI,1407,5,10,4,0,4,0,7
1290,1,3,4,120,N277WN,53,55,42,40,SAT,DAL,248,3,8,19,0,0,0,0
1291,1,3,4,572,N289CT,55,55,42,36,SAT,DAL,248,4,9,1,0,0,0,17
1292,1,3,4,2023,N295WN,59,55,43,90,SAT,DAL,248,4,12,0,0,4,0,43
1293,1,3,4,2353,N687SW,59,55,43,54,SAT,DAL,248,3,13,25,0,4,0,0
1294,1,3,4,2624,N693SW,72,55,44,29,SAT,DAL,248,16,12,6,0,17,0,0
1295,1,3,4,2906,N794SW,53,55,41,24,SAT,DAL,248,4,8,,,,,
1296,1,3,4,3168,N513SW,61,55,44,36,SAT,DAL,248,4,13,0,0,6,0,15
1297,1,3,4,3508,N527SW,58,55,45,109,SAT,DAL,248,3,10,0,0,3,0,53
1298,1,3,4,186,N799SW,88,90,75,228,SAT,ELP,496,3,10,0,0,0,0,113
1299,1,3,4,511,N272WN,87,90,76,49,SAT,ELP,496,2,9,20,0,0,0,3
1300,1,3,4,1414,N402WN,85,90,73,7,SAT,ELP,496,4,8,,,,,
