ID,Month,DayofMonth,DayOfWeek,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,TotalDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
411,1,3,4,1113,69,65,54,69,134,65,LAX,SJC,308,6,9,0,12,4,0,53
412,1,3,4,1609,62,65,49,27,57,30,LAX,SJC,308,5,8,23,0,0,0,4
414,1,3,4,2359,59,65,49,54,114,60,LAX,SJC,308,3,7,0,0,6,0,48
417,1,3,4,2820,63,70,53,24,55,31,LAX,SJC,308,4,6,7,0,0,0,17
418,1,3,4,2969,66,65,51,15,29,14,LAX,SJC,308,4,11,5,0,1,0,9
419,1,3,4,3149,66,65,55,10,19,9,LAX,SJC,308,4,7,,,,,
420,1,3,4,554,89,105,79,11,38,27,LAX,SLC,590,3,7,,,,,
421,1,3,4,963,93,105,80,17,46,29,LAX,SLC,590,3,10,4,0,0,0,13
423,1,3,4,1485,98,105,84,60,127,67,LAX,SLC,590,4,10,0,0,1,0,59
424,1,3,4,2899,99,105,82,46,98,52,LAX,SLC,590,4,13,8,0,0,0,38
425,1,3,4,92,78,80,59,6,14,8,LAX,SMF,373,5,14,,,,,
426,1,3,4,337,75,80,59,6,17,11,LAX,SMF,373,5,11,,,,,
427,1,3,4,1015,68,75,58,56,119,63,LAX,SMF,373,3,7,0,0,0,0,56
429,1,3,4,1486,74,80,61,43,92,49,LAX,SMF,373,5,8,40,0,0,0,3
430,1,3,4,2437,66,80,58,36,86,50,LAX,SMF,373,3,5,1,0,0,0,35
431,1,3,4,2720,70,75,59,14,33,19,LAX,SMF,373,4,7,,,,,
432,1,3,4,2985,68,80,56,39,90,51,LAX,SMF,373,4,8,8,0,0,0,31
433,1,3,4,3155,70,75,59,23,51,28,LAX,SMF,373,4,7,8,0,0,0,15
434,1,3,4,3584,75,80,62,9,23,14,LAX,SMF,373,6,7,,,,,
435,1,3,4,71,193,210,179,13,43,30,LAX,STL,1593,4,10,,,,,
436,1,3,4,75,72,75,60,8,19,11,LAX,TUS,451,3,9,,,,,
437,1,3,4,1044,74,75,61,74,149,75,LAX,TUS,451,3,10,0,0,0,0,74
440,1,3,4,3831,69,80,60,1,13,12,LAX,TUS,451,4,5,,,,,
441,1,3,4,3939,76,80,61,26,56,30,LAX,TUS,451,5,10,0,0,0,0,26
443,1,3,4,555,56,65,47,31,71,40,LBB,AUS,341,4,5,4,0,0,0,27
446,1,3,4,21,63,60,49,9,15,6,LBB,DAL,293,3,11,,,,,
447,1,3,4,35,59,60,50,21,43,22,LBB,DAL,293,2,7,3,0,0,0,18
448,1,3,4,141,56,60,48,8,20,12,LBB,DAL,293,3,5,,,,,
450,1,3,4,1312,58,60,47,8,18,10,LBB,DAL,293,5,6,,,,,
451,1,3,4,2382,59,60,50,40,81,41,LBB,DAL,293,3,6,0,0,0,0,40
455,1,3,4,438,132,130,121,66,130,64,LIT,BWI,912,3,8,6,0,2,0,58
457,1,3,4,41,58,65,49,9,25,16,LIT,DAL,296,3,6,,,,,
458,1,3,4,49,62,65,49,44,91,47,LIT,DAL,296,4,9,0,0,0,0,44
459,1,3,4,700,57,65,48,8,24,16,LIT,DAL,296,3,6,,,,,
460,1,3,4,2177,58,65,49,1,9,8,LIT,DAL,296,3,6,,,,,
461,1,3,4,2263,58,65,49,32,71,39,LIT,DAL,296,3,6,0,0,0,0,32
463,1,3,4,231,78,85,71,5,17,12,LIT,HOU,393,2,5,,,,,
464,1,3,4,3053,201,210,188,0,9,9,LIT,LAS,1295,5,8,,,,,
465,1,3,4,8,115,100,82,31,47,16,LIT,MDW,544,25,8,16,0,15,0,0
467,1,3,4,3168,65,65,53,31,62,31,LIT,STL,296,4,8,4,0,0,0,27
469,1,3,4,10,68,65,56,288,573,285,MAF,ABQ,332,4,8,285,0,3,0,0
471,1,3,4,2374,50,55,40,17,39,22,MAF,AUS,294,3,7,0,0,0,0,17
472,1,3,4,43,59,60,46,26,53,27,MAF,DAL,319,3,10,0,0,0,0,26
473,1,3,4,53,54,60,46,25,56,31,MAF,DAL,319,3,5,0,0,0,0,25
474,1,3,4,271,60,60,46,11,22,11,MAF,DAL,319,2,12,,,,,
475,1,3,4,914,62,60,53,31,60,29,MAF,DAL,319,2,7,0,0,2,0,29
479,1,3,4,3828,66,75,57,86,181,95,MAF,HOU,441,2,7,85,0,0,0,1
480,1,3,4,317,139,140,123,8,17,9,MAF,LAS,796,4,12,,,,,
481,1,3,4,1493,125,130,106,10,25,15,MCI,ABQ,718,5,14,,,,,
482,1,3,4,1655,114,130,102,-10,-4,6,MCI,ABQ,718,4,8,,,,,
484,1,3,4,290,86,80,69,15,24,9,MCI,BNA,491,5,12,6,0,6,0,3
485,1,3,4,1568,90,80,65,25,40,15,MCI,BNA,491,11,14,0,0,10,0,15
488,1,3,4,3320,142,140,125,16,30,14,MCI,BWI,967,9,8,10,0,2,0,4
489,1,3,4,3829,132,140,118,20,48,28,MCI,BWI,967,5,9,0,0,0,0,20
491,1,3,4,19,85,90,71,22,49,27,MCI,DAL,461,4,10,2,0,0,0,20
492,1,3,4,33,84,90,70,10,26,16,MCI,DAL,461,4,10,,,,,
493,1,3,4,59,83,90,70,52,111,59,MCI,DAL,461,2,11,0,0,0,0,52
496,1,3,4,454,101,110,84,-3,3,6,MCI,DEN,533,6,11,,,,,
497,1,3,4,977,102,105,88,19,41,22,MCI,DEN,533,6,8,3,0,0,0,16
498,1,3,4,1151,98,105,83,15,37,22,MCI,DEN,533,5,10,12,0,0,0,3
499,1,3,4,1235,103,110,83,6,19,13,MCI,DEN,533,9,11,,,,,
500,1,3,4,4,81,80,63,29,57,28,MCI,IND,451,8,10,3,0,1,0,25
501,1,3,4,321,80,80,61,30,60,30,MCI,IND,451,9,10,30,0,0,0,0
502,1,3,4,187,182,195,168,-4,5,9,MCI,LAS,1140,4,10,,,,,
504,1,3,4,962,179,190,164,25,61,36,MCI,LAS,1140,6,9,10,0,0,0,15
505,1,3,4,1670,174,195,162,9,39,30,MCI,LAS,1140,3,9,,,,,
508,1,3,4,810,227,225,200,33,64,31,MCI,LAX,1363,18,9,31,0,2,0,0
509,1,3,4,1844,217,225,196,2,12,10,MCI,LAX,1363,10,11,,,,,
510,1,3,4,3155,220,225,203,18,41,23,MCI,LAX,1363,6,11,9,0,0,0,9
512,1,3,4,730,151,155,135,28,60,32,MCI,MCO,1072,5,11,0,0,0,0,28
513,1,3,4,1949,153,160,136,0,7,7,MCI,MCO,1072,6,11,,,,,
514,1,3,4,2279,150,165,134,3,21,18,MCI,MCO,1072,6,10,,,,,
516,1,3,4,48,74,75,60,88,177,89,MCI,MDW,405,5,9,1,0,0,0,87
517,1,3,4,95,80,80,64,13,26,13,MCI,MDW,405,5,11,,,,,
518,1,3,4,154,83,80,62,9,15,6,MCI,MDW,405,10,11,,,,,
519,1,3,4,308,86,80,66,24,42,18,MCI,MDW,405,8,12,16,0,6,0,2
526,1,3,4,3915,89,80,60,48,87,39,MCI,MDW,405,20,9,0,0,9,0,39
528,1,3,4,3307,241,245,228,14,32,18,MCI,OAK,1489,5,8,,,,,
530,1,3,4,449,62,65,50,7,17,10,MCI,OKC,313,2,10,,,,,
531,1,3,4,727,64,70,50,4,14,10,MCI,OKC,313,4,10,,,,,
532,1,3,4,1257,74,70,47,68,132,64,MCI,OKC,313,19,8,0,0,4,0,64
533,1,3,4,914,226,235,214,30,69,39,MCI,PDX,1481,4,8,5,0,0,0,25
534,1,3,4,453,165,185,151,-6,8,14,MCI,PHX,1044,4,10,,,,,
535,1,3,4,655,175,175,160,9,18,9,MCI,PHX,1044,5,10,,,,,
536,1,3,4,1579,180,175,162,68,131,63,MCI,PHX,1044,5,13,4,0,5,0,59
537,1,3,4,3943,167,175,154,15,38,23,MCI,PHX,1044,5,8,11,0,0,0,4
539,1,3,4,2298,206,220,187,2,18,16,MCI,SAN,1333,12,7,,,,,
540,1,3,4,1308,226,250,214,24,72,48,MCI,SEA,1489,3,9,4,0,0,0,20
541,1,3,4,102,223,235,208,9,30,21,MCI,SMF,1442,5,10,,,,,
543,1,3,4,283,51,55,37,43,90,47,MCI,STL,237,4,10,0,0,0,0,43
544,1,3,4,1230,52,55,36,14,31,17,MCI,STL,237,4,12,,,,,
546,1,3,4,2039,49,55,36,48,102,54,MCI,STL,237,5,8,0,0,0,0,48
549,1,3,4,629,147,150,131,10,23,13,MCI,TPA,1048,4,12,,,,,
550,1,3,4,132,56,55,37,86,171,85,MCI,TUL,223,4,15,0,0,1,0,85
551,1,3,4,407,50,55,37,27,59,32,MCI,TUL,223,3,10,7,0,0,0,20
552,1,3,4,2900,48,55,36,44,95,51,MCI,TUL,223,3,9,3,0,0,0,41
553,1,3,4,2284,237,250,221,33,79,46,MCO,ABQ,1552,5,11,4,0,0,0,29
555,1,3,4,1744,161,160,148,8,15,7,MCO,ALB,1073,4,9,,,,,
556,1,3,4,3075,170,160,149,27,44,17,MCO,ALB,1073,11,10,10,0,10,0,7
558,1,3,4,687,165,180,149,0,15,15,MCO,AUS,993,5,11,,,,,
560,1,3,4,1656,170,155,155,42,69,27,MCO,BDL,1050,4,11,15,0,15,0,12
562,1,3,4,573,90,95,74,7,19,12,MCO,BHM,478,2,14,,,,,
563,1,3,4,2036,90,95,78,5,15,10,MCO,BHM,478,3,9,,,,,
564,1,3,4,2715,93,95,78,24,50,26,MCO,BHM,478,3,12,6,0,0,0,18
565,1,3,4,1413,114,120,96,1,8,7,MCO,BNA,616,6,12,,,,,
568,1,3,4,3238,115,120,97,20,45,25,MCO,BNA,616,5,13,11,0,0,0,9
569,1,3,4,3846,110,115,94,8,21,13,MCO,BNA,616,3,13,,,,,
570,1,3,4,322,162,155,147,13,19,6,MCO,BUF,1011,3,12,,,,,
572,1,3,4,3567,144,155,133,10,31,21,MCO,BUF,1011,3,8,,,,,
576,1,3,4,889,130,125,117,15,25,10,MCO,BWI,787,3,10,0,0,5,10,0
577,1,3,4,1170,122,130,109,9,26,17,MCO,BWI,787,3,10,,,,,
578,1,3,4,1507,128,130,113,77,156,79,MCO,BWI,787,1,14,0,0,0,0,77
579,1,3,4,2801,128,125,111,14,25,11,MCO,BWI,787,4,13,,,,,
580,1,3,4,3067,144,125,115,25,31,6,MCO,BWI,787,21,8,6,0,19,0,0
581,1,3,4,3220,133,125,118,18,28,10,MCO,BWI,787,5,10,0,0,8,10,0
583,1,3,4,2366,146,145,130,15,29,14,MCO,CLE,895,5,11,11,0,1,0,3
585,1,3,4,1602,135,135,113,18,36,18,MCO,CMH,802,5,17,18,0,0,0,0
586,1,3,4,2020,128,135,114,-1,5,6,MCO,CMH,802,3,11,,,,,
587,1,3,4,1063,240,255,225,4,23,19,MCO,DEN,1545,5,10,,,,,
589,1,3,4,399,174,160,147,28,42,14,MCO,DTW,957,9,18,5,0,14,0,9
590,1,3,4,1023,148,160,137,17,46,29,MCO,DTW,957,4,7,3,0,0,0,14
591,1,3,4,380,55,60,39,3,11,8,MCO,FLL,178,4,12,,,,,
592,1,3,4,455,56,60,41,63,130,67,MCO,FLL,178,3,12,13,0,0,0,50
594,1,3,4,779,61,60,39,23,45,22,MCO,FLL,178,6,16,21,0,1,0,1
596,1,3,4,3509,57,60,39,10,23,13,MCO,FLL,178,7,11,,,,,
597,1,3,4,10,148,160,132,-5,2,7,MCO,HOU,848,3,13,,,,,
598,1,3,4,42,140,160,130,29,78,49,MCO,HOU,848,2,8,2,0,0,0,27
599,1,3,4,430,148,160,134,8,28,20,MCO,HOU,848,3,11,,,,,
600,1,3,4,1491,156,160,134,22,48,26,MCO,HOU,848,4,18,11,0,0,0,11
601,1,3,4,3046,149,160,131,9,29,20,MCO,HOU,848,4,14,,,,,
602,1,3,4,470,137,130,120,16,25,9,MCO,IAD,758,5,12,0,0,7,9,0
603,1,3,4,1317,133,125,111,22,36,14,MCO,IAD,758,4,18,14,0,8,0,0
605,1,3,4,3256,157,145,126,44,76,32,MCO,IND,828,8,23,31,0,12,0,1
606,1,3,4,121,144,145,131,29,59,30,MCO,ISP,972,4,9,11,0,0,0,18
607,1,3,4,630,147,145,134,14,26,12,MCO,ISP,972,4,9,,,,,
610,1,3,4,3332,143,145,130,60,122,62,MCO,ISP,972,4,9,60,0,0,0,0
611,1,3,4,3864,148,145,135,78,153,75,MCO,ISP,972,5,8,12,0,3,0,63
612,1,3,4,186,106,115,91,23,55,32,MCO,JAN,587,4,11,23,0,0,0,0
613,1,3,4,2354,312,315,291,6,15,9,MCO,LAS,2039,7,14,,,,,
614,1,3,4,1308,176,185,156,39,87,48,MCO,MCI,1072,2,18,0,0,0,0,39
615,1,3,4,1493,172,185,157,-4,5,9,MCO,MCI,1072,4,11,,,,,
616,1,3,4,2193,177,180,162,9,21,12,MCO,MCI,1072,4,11,,,,,
617,1,3,4,163,169,170,150,66,133,67,MCO,MDW,989,6,13,46,0,0,0,20
618,1,3,4,172,162,170,140,27,62,35,MCO,MDW,989,7,15,22,0,0,0,5
619,1,3,4,561,175,170,152,12,19,7,MCO,MDW,989,7,16,,,,,
620,1,3,4,562,180,170,149,90,170,80,MCO,MDW,989,17,14,33,0,10,0,47
624,1,3,4,3137,152,165,138,48,109,61,MCO,MDW,989,7,7,9,0,0,0,39
626,1,3,4,25,166,170,153,12,28,16,MCO,MHT,1142,3,10,,,,,
627,1,3,4,589,174,165,154,15,21,6,MCO,MHT,1142,4,16,0,0,9,6,0
628,1,3,4,1145,164,165,148,22,45,23,MCO,MHT,1142,4,12,0,0,0,0,22
631,1,3,4,467,114,115,90,13,27,14,MCO,MSY,550,4,20,,,,,
633,1,3,4,3134,104,115,85,-1,9,10,MCO,MSY,550,7,12,,,,,
634,1,3,4,590,113,110,96,14,25,11,MCO,ORF,655,4,13,,,,,
635,1,3,4,1320,110,110,92,24,48,24,MCO,ORF,655,5,13,0,0,17,0,7
636,1,3,4,297,144,155,124,7,25,18,MCO,PHL,861,9,11,,,,,
637,1,3,4,348,142,150,129,-2,4,6,MCO,PHL,861,4,9,,,,,
638,1,3,4,768,153,145,134,30,52,22,MCO,PHL,861,4,15,11,0,8,0,11
640,1,3,4,1035,141,150,128,51,111,60,MCO,PHL,861,3,10,9,0,0,0,42
643,1,3,4,1484,298,300,276,68,138,70,MCO,PHX,1848,8,14,68,0,0,0,0
644,1,3,4,2294,130,140,111,-4,2,6,MCO,PIT,834,7,12,,,,,
646,1,3,4,3934,136,135,122,9,17,8,MCO,PIT,834,6,8,,,,,
651,1,3,4,2281,156,160,139,6,16,10,MCO,PVD,1073,4,13,,,,,
654,1,3,4,2135,89,100,77,3,17,14,MCO,RDU,534,3,9,,,,,
655,1,3,4,2621,94,95,82,9,19,10,MCO,RDU,534,3,9,,,,,
656,1,3,4,2734,98,100,77,12,26,14,MCO,RDU,534,12,9,,,,,
657,1,3,4,150,47,50,35,15,33,18,MCO,RSW,133,3,9,15,0,0,0,0
658,1,3,4,907,44,45,30,37,75,38,MCO,RSW,133,4,10,37,0,0,0,0
659,1,3,4,2368,46,50,31,4,12,8,MCO,RSW,133,2,13,,,,,
660,1,3,4,3398,52,50,33,10,18,8,MCO,RSW,133,3,16,,,,,
662,1,3,4,1414,176,185,161,4,17,13,MCO,SAT,1040,4,11,,,,,
663,1,3,4,187,123,130,107,-1,5,6,MCO,SDF,718,3,13,,,,,
664,1,3,4,718,135,130,105,20,35,15,MCO,SDF,718,20,10,2,0,5,0,13
665,1,3,4,440,144,155,131,13,37,24,MCO,STL,880,3,10,,,,,
666,1,3,4,928,147,160,135,-6,1,7,MCO,STL,880,3,9,,,,,
667,1,3,4,2300,136,155,122,96,211,115,MCO,STL,880,3,11,0,0,0,6,90
668,1,3,4,3743,144,155,127,43,97,54,MCO,STL,880,4,13,0,0,0,0,43
670,1,3,4,2871,176,190,158,21,56,35,MDW,ABQ,1121,4,14,14,0,0,0,7
671,1,3,4,95,110,105,97,36,67,31,MDW,ALB,717,4,9,18,0,5,0,13
672,1,3,4,714,116,110,90,107,208,101,MDW,ALB,717,5,21,48,0,6,0,53
673,1,3,4,478,145,165,128,-6,8,14,MDW,AUS,972,5,12,,,,,
674,1,3,4,3568,136,165,125,59,147,88,MDW,AUS,972,4,7,59,0,0,0,0
675,1,3,4,245,118,120,100,28,58,30,MDW,BDL,777,8,10,28,0,0,0,0
677,1,3,4,885,117,115,100,35,68,33,MDW,BDL,777,5,12,33,0,2,0,0
678,1,3,4,223,83,100,72,5,27,22,MDW,BHM,570,2,9,,,,,
679,1,3,4,313,90,100,81,163,336,173,MDW,BHM,570,3,6,22,0,0,0,141
680,1,3,4,581,68,80,54,8,28,20,MDW,BNA,395,4,10,,,,,
682,1,3,4,689,69,80,56,19,49,30,MDW,BNA,395,5,8,10,0,0,0,9
683,1,3,4,813,71,75,60,33,70,37,MDW,BNA,395,5,6,14,0,0,0,19
684,1,3,4,830,72,80,55,-1,6,7,MDW,BNA,395,4,13,,,,,
685,1,3,4,851,73,80,60,74,155,81,MDW,BNA,395,4,9,36,0,0,0,38
687,1,3,4,1973,71,75,54,67,138,71,MDW,BNA,395,4,13,20,0,0,0,47
688,1,3,4,2108,83,75,55,31,54,23,MDW,BNA,395,6,22,23,0,8,0,0
689,1,3,4,1690,79,80,65,18,37,19,MDW,BUF,468,4,10,11,0,0,0,7
690,1,3,4,1828,74,80,66,31,68,37,MDW,BUF,468,2,6,19,0,0,0,12
691,1,3,4,2975,84,80,65,66,128,62,MDW,BUF,468,3,16,46,0,4,0,16
692,1,3,4,106,83,105,73,202,426,224,MDW,BWI,611,4,6,15,0,0,0,187
693,1,3,4,208,99,105,88,32,70,38,MDW,BWI,611,4,7,32,0,0,0,0
694,1,3,4,224,99,105,87,12,30,18,MDW,BWI,611,3,9,,,,,
695,1,3,4,324,105,105,90,12,24,12,MDW,BWI,611,4,11,,,,,
696,1,3,4,466,101,105,88,10,24,14,MDW,BWI,611,3,10,,,,,
697,1,3,4,2272,98,105,86,28,63,35,MDW,BWI,611,3,9,19,0,0,0,9
698,1,3,4,2786,90,100,78,70,150,80,MDW,BWI,611,4,8,45,0,0,0,25
700,1,3,4,30,65,70,52,17,39,22,MDW,CLE,307,6,7,16,0,0,0,1
701,1,3,4,153,63,65,48,67,136,69,MDW,CLE,307,6,9,0,0,0,0,67
702,1,3,4,387,91,65,50,95,164,69,MDW,CLE,307,8,33,69,0,26,0,0
703,1,3,4,628,61,70,47,18,45,27,MDW,CLE,307,4,10,8,0,0,0,10
704,1,3,4,1489,68,70,48,75,152,77,MDW,CLE,307,7,13,75,0,0,0,0
706,1,3,4,3587,72,75,54,178,359,181,MDW,CLE,307,6,12,22,0,0,0,156
708,1,3,4,154,58,65,43,10,27,17,MDW,CMH,284,4,11,,,,,
709,1,3,4,261,50,60,39,91,192,101,MDW,CMH,284,3,8,61,0,0,0,30
711,1,3,4,950,61,60,49,23,45,22,MDW,CMH,284,5,7,0,22,1,0,0
712,1,3,4,1685,64,65,47,7,15,8,MDW,CMH,284,5,12,,,,,
713,1,3,4,2470,60,65,50,19,43,24,MDW,CMH,284,2,8,19,0,0,0,0
714,1,3,4,2474,59,65,48,22,50,28,MDW,CMH,284,3,8,22,0,0,0,0
715,1,3,4,172,152,150,128,51,100,49,MDW,DEN,895,7,17,22,0,2,0,27
716,1,3,4,806,140,155,128,10,35,25,MDW,DEN,895,5,7,,,,,
717,1,3,4,902,143,155,127,4,20,16,MDW,DEN,895,6,10,,,,,
718,1,3,4,1001,154,155,125,12,25,13,MDW,DEN,895,4,25,,,,,
719,1,3,4,1852,144,155,129,50,111,61,MDW,DEN,895,6,9,26,0,0,0,24
720,1,3,4,1944,145,160,128,45,105,60,MDW,DEN,895,6,11,16,0,0,0,29
721,1,3,4,308,69,65,53,42,80,38,MDW,DTW,229,9,7,14,0,4,0,24
722,1,3,4,424,57,60,45,16,35,19,MDW,DTW,229,4,8,9,0,0,0,7
723,1,3,4,1006,60,65,42,38,81,43,MDW,DTW,229,3,15,38,0,0,0,0
724,1,3,4,1014,61,70,43,37,83,46,MDW,DTW,229,3,15,29,0,0,0,8
725,1,3,4,1567,63,65,52,18,38,20,MDW,DTW,229,5,6,8,0,0,0,10
726,1,3,4,1916,58,65,46,40,87,47,MDW,DTW,229,5,7,32,0,0,0,8
728,1,3,4,3915,55,60,36,53,111,58,MDW,DTW,229,7,12,9,0,0,0,44
729,1,3,4,234,172,175,152,9,21,12,MDW,FLL,1166,7,13,,,,,
730,1,3,4,892,161,175,148,12,38,26,MDW,FLL,1166,5,8,,,,,
731,1,3,4,2630,165,180,151,-1,13,14,MDW,FLL,1166,7,7,,,,,
732,1,3,4,3228,161,175,142,81,176,95,MDW,FLL,1166,4,15,40,0,0,0,41
733,1,3,4,3848,170,180,151,25,60,35,MDW,FLL,1166,5,14,25,0,0,0,0
734,1,3,4,195,147,165,133,9,36,27,MDW,HOU,937,4,10,,,,,
735,1,3,4,203,143,165,123,29,80,51,MDW,HOU,937,4,16,13,0,0,0,16
736,1,3,4,319,146,165,130,37,93,56,MDW,HOU,937,4,12,13,0,0,0,24
737,1,3,4,1927,145,165,129,10,40,30,MDW,HOU,937,3,13,,,,,
738,1,3,4,3763,147,165,135,16,50,34,MDW,HOU,937,3,9,12,0,0,0,4
739,1,3,4,3841,144,165,130,-11,-1,10,MDW,HOU,937,3,11,,,,,
740,1,3,4,205,90,100,73,57,124,67,MDW,IAD,577,5,12,25,0,0,0,32
742,1,3,4,1307,101,105,81,95,194,99,MDW,IAD,577,5,15,51,0,0,0,44
744,1,3,4,3232,97,100,78,21,45,24,MDW,IAD,577,5,14,2,0,0,0,19
745,1,3,4,3760,104,95,84,16,23,7,MDW,IAD,577,5,15,0,7,9,0,0
746,1,3,4,378,49,55,31,23,52,29,MDW,IND,162,7,11,23,0,0,0,0
747,1,3,4,771,55,50,36,72,139,67,MDW,IND,162,6,13,17,0,5,0,50
748,1,3,4,1333,59,50,32,84,159,75,MDW,IND,162,8,19,58,0,9,0,17
749,1,3,4,1746,41,50,27,1,11,10,MDW,IND,162,7,7,,,,,
750,1,3,4,969,129,120,114,97,185,88,MDW,ISP,765,5,10,32,0,9,0,56
751,1,3,4,1667,124,130,110,24,54,30,MDW,ISP,765,5,9,13,0,0,0,11
752,1,3,4,1930,127,130,113,20,43,23,MDW,ISP,765,4,10,20,0,0,0,0
753,1,3,4,2703,111,125,98,11,36,25,MDW,ISP,765,4,9,,,,,
754,1,3,4,405,104,120,90,220,456,236,MDW,JAN,666,3,11,220,0,0,0,0
755,1,3,4,1035,100,115,87,45,105,60,MDW,JAN,666,3,10,45,0,0,0,0
756,1,3,4,164,239,240,219,66,133,67,MDW,LAS,1521,5,15,55,0,0,0,11
757,1,3,4,201,228,240,219,-4,4,8,MDW,LAS,1521,3,6,,,,,
758,1,3,4,300,232,240,217,0,8,8,MDW,LAS,1521,6,9,,,,,
759,1,3,4,433,267,240,219,38,49,11,MDW,LAS,1521,32,16,11,0,27,0,0
760,1,3,4,556,231,240,214,1,11,10,MDW,LAS,1521,8,9,,,,,
761,1,3,4,872,225,240,215,1,17,16,MDW,LAS,1521,4,6,,,,,
762,1,3,4,891,230,240,216,25,60,35,MDW,LAS,1521,3,11,0,25,0,0,0
763,1,3,4,1016,236,240,220,66,136,70,MDW,LAS,1521,5,11,57,0,0,0,9
764,1,3,4,1422,237,240,222,14,31,17,MDW,LAS,1521,5,10,,,,,
765,1,3,4,2295,235,240,223,18,41,23,MDW,LAS,1521,3,9,18,0,0,0,0
766,1,3,4,2449,234,240,218,40,86,46,MDW,LAS,1521,9,7,35,0,0,0,5
767,1,3,4,3844,232,240,220,30,68,38,MDW,LAS,1521,4,8,27,0,0,0,3
769,1,3,4,184,265,270,243,32,69,37,MDW,LAX,1750,11,11,26,0,0,0,6
770,1,3,4,587,276,270,249,22,38,16,MDW,LAX,1750,6,21,12,0,6,0,4
771,1,3,4,829,269,270,256,32,65,33,MDW,LAX,1750,5,8,31,0,0,0,1
772,1,3,4,2979,262,275,249,50,113,63,MDW,LAX,1750,7,6,39,0,0,0,11
773,1,3,4,3149,267,270,252,11,25,14,MDW,LAX,1750,5,10,,,,,
774,1,3,4,3584,276,275,259,14,27,13,MDW,LAX,1750,8,9,,,,,
775,1,3,4,49,95,105,78,50,110,60,MDW,LIT,544,4,13,21,0,0,0,29
776,1,3,4,19,78,85,62,24,55,31,MDW,MCI,405,5,11,14,0,0,0,10
777,1,3,4,33,76,85,64,24,57,33,MDW,MCI,405,4,8,16,0,0,0,8
778,1,3,4,59,80,85,66,67,139,72,MDW,MCI,405,5,9,43,0,0,0,24
779,1,3,4,132,84,85,64,96,193,97,MDW,MCI,405,5,15,65,0,0,0,31
780,1,3,4,342,78,85,64,19,45,26,MDW,MCI,405,4,10,12,0,0,0,7
781,1,3,4,407,79,85,63,24,54,30,MDW,MCI,405,4,12,11,0,0,0,13
782,1,3,4,449,77,85,64,17,42,25,MDW,MCI,405,4,9,17,0,0,0,0
784,1,3,4,727,83,85,65,10,22,12,MDW,MCI,405,4,14,,,,,
786,1,3,4,1257,77,85,61,67,142,75,MDW,MCI,405,4,12,12,0,0,0,55
787,1,3,4,2900,78,85,64,47,101,54,MDW,MCI,405,4,10,33,0,0,0,14
788,1,3,4,401,137,150,125,20,53,33,MDW,MCO,989,3,9,16,0,0,0,4
789,1,3,4,482,147,150,128,3,9,6,MDW,MCO,989,8,11,,,,,
790,1,3,4,1189,140,150,127,44,98,54,MDW,MCO,989,4,9,24,0,0,0,20
791,1,3,4,1206,143,150,127,7,21,14,MDW,MCO,989,4,12,,,,,
792,1,3,4,1765,137,150,124,7,27,20,MDW,MCO,989,4,9,,,,,
793,1,3,4,2631,135,150,126,45,105,60,MDW,MCO,989,3,6,25,0,0,0,20
794,1,3,4,3050,145,150,126,49,103,54,MDW,MCO,989,6,13,16,0,0,0,33
795,1,3,4,3919,144,150,126,103,212,109,MDW,MCO,989,3,15,13,0,0,0,90
796,1,3,4,396,114,120,100,82,170,88,MDW,MHT,838,4,10,82,0,0,0,0
797,1,3,4,1674,132,120,109,22,32,10,MDW,MHT,838,3,20,10,0,12,0,0
798,1,3,4,1951,117,125,106,36,80,44,MDW,MHT,838,4,7,31,0,0,0,5
799,1,3,4,2524,120,120,105,32,64,32,MDW,MHT,838,4,11,28,0,0,0,4
800,1,3,4,2813,116,120,106,19,42,23,MDW,MHT,838,3,7,19,0,0,0,0
801,1,3,4,1192,138,140,109,11,24,13,MDW,MSY,825,5,24,,,,,
802,1,3,4,142,286,285,265,50,99,49,MDW,OAK,1844,4,17,49,0,1,0,0
803,1,3,4,562,287,280,272,144,281,137,MDW,OAK,1844,6,9,47,0,7,0,90
804,1,3,4,1076,294,280,265,81,148,67,MDW,OAK,1844,5,24,41,0,14,0,26
806,1,3,4,2195,300,285,272,88,161,73,MDW,OAK,1844,17,11,40,0,15,0,33
807,1,3,4,555,77,85,68,17,42,25,MDW,OMA,423,2,7,8,0,0,0,9
808,1,3,4,1066,78,85,63,107,221,114,MDW,OMA,423,3,12,100,0,0,0,7
809,1,3,4,1423,83,85,68,64,130,66,MDW,OMA,423,3,12,63,0,0,0,1
810,1,3,4,2544,80,85,66,4,13,9,MDW,OMA,423,2,12,,,,,
811,1,3,4,3491,79,85,67,78,162,84,MDW,OMA,423,2,10,7,0,0,0,71
812,1,3,4,3832,80,85,66,96,197,101,MDW,OMA,423,2,12,9,0,0,0,87
813,1,3,4,568,107,115,98,7,22,15,MDW,ORF,704,2,7,,,,,
814,1,3,4,3510,106,115,92,77,163,86,MDW,ORF,704,3,11,77,0,0,0,0
815,1,3,4,561,261,270,247,11,31,20,MDW,PDX,1751,5,9,,,,,
